DrugCom_ID	DrugID_1	Drug_Name_1	Highest_status_1	order_1	DrugID_2	Drug_Name_2	Highest_status_2	order_2	DrugID_3	Drug_Name_3	DrugID_4	Drug_Name_4	Disease_Entry	Source	Highest_status	Cell Line	ZIP	Bliss	Loewe	HSA	n_drugs
DCR907N	DM4O2Z7	Cyclophosphamide	Approved	34.0	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMZ7XNQ	Tacrolimus	.	.	Hematopoietic and Lymphoid Cell Neoplasm	ClinicalTrials.gov	Phase 2	.					3
DCVLUL9	DM4O2Z7	Cyclophosphamide	Approved	34.0	DM2TEOL	Methotrexate	Phase 1/2 Trial	19.0	DMUYKBZ	Cyclosporin A	.	.	Aplastic Anemia	ClinicalTrials.gov	Phase 2	.					3
DC009BJ	DM4O2Z7	Cyclophosphamide	Approved	34.0	DMXDHHH	Mesna	Approved	34.0	DMZD5QR	Cytarabine	.	.	Leukemia	ClinicalTrials.gov	Phase 1	.					3
DC04R48	DM4O2Z7	Cyclophosphamide	Approved	34.0	DMG281S	Carboplatin	Approved	34.0	DMIZKOP	Thiotepa	.	.	Adult Acute Lymphoblastic Leukemia in Remission	ClinicalTrials.gov	Phase 1	.					3
DCRAUA1	DM4O2Z7	Cyclophosphamide	Approved	34.0	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMXZRW0	DTI-015	.	.	Adult Acute Lymphoblastic Leukemia in Remission	ClinicalTrials.gov	Phase 1	.					3
DCU9D0Y	DM4O2Z7	Cyclophosphamide	Approved	34.0	DMDI269	Docetaxel	Approved	34.0	DMPDW6T	Epirubicin	.	.	Breast Cancer	ClinicalTrials.gov	Phase 1	.					3
DCYPH5P	DM4O2Z7	Cyclophosphamide	Approved	34.0	DMVRLT7	Fludarabine	Approved	34.0	DMXYJ9C	Busulfan	.	.	Epidermolysis Bullosa	ClinicalTrials.gov	Phase 1	.					3
DC0J5JV	DM4O2Z7	Cyclophosphamide	Approved	34.0	DMUYKBZ	Cyclosporin A	Phase 2 Trial	21.0	DMVRLT7	Fludarabine	.	.	Acute Myelogenous Leukemia	ClinicalTrials.gov	Phase 1	.					3
DC3JOEX	DM4O2Z7	Cyclophosphamide	Approved	34.0	DM2TEOL	Methotrexate	Phase 1/2 Trial	19.0	DMZ7XNQ	Tacrolimus	.	.	Adult Acute Lymphoblastic Leukemia in Remission	ClinicalTrials.gov	Phase 1	.					3
DC3YMDJ	DM4O2Z7	Cyclophosphamide	Approved	34.0	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMXYJ9C	Busulfan	.	.	Adult Grade III Lymphomatoid Granulomatosis	ClinicalTrials.gov	Phase 1	.					3
DC7F9O2	DM4O2Z7	Cyclophosphamide	Approved	34.0	DM8X2EH	Everolimus	Approved	34.0	DMXDHHH	Mesna	.	.	Liver Transplant	ClinicalTrials.gov	Phase 1	.					3
DC877LM	DM4O2Z7	Cyclophosphamide	Approved	34.0	DME8FZ9	Methoxsalen	Approved	34.0	DMIZKOP	Thiotepa	.	.	Leukemia	ClinicalTrials.gov	Phase 1	.					3
DCC4UBO	DM4O2Z7	Cyclophosphamide	Approved	34.0	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMXZRW0	DTI-015	.	.	Lymphoma	ClinicalTrials.gov	Phase 1	.					3
DCDS5IT	DM4O2Z7	Cyclophosphamide	Approved	34.0	DM2TEOL	Methotrexate	Phase 1/2 Trial	19.0	DMTS85L	Capecitabine	.	.	Breast Cancer Female	ClinicalTrials.gov	Phase 1	.					3
DCHXAOZ	DM4O2Z7	Cyclophosphamide	Approved	34.0	DMLB81S	Paclitaxel	Approved	34.0	DMPDW6T	Epirubicin	.	.	Breast Cancer	ClinicalTrials.gov	Phase 1	.					3
DCLZQC3	DM4O2Z7	Cyclophosphamide	Approved	34.0	DMVRLT7	Fludarabine	Approved	34.0	DMXDHHH	Mesna	.	.	Acute Lymphoblastic Leukemia, in Relapse	ClinicalTrials.gov	Phase 1	.					3
DCQAZQR	DM4O2Z7	Cyclophosphamide	Approved	34.0	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMZ7XNQ	Tacrolimus	.	.	Hematologic Malignancies	ClinicalTrials.gov	Phase 1	.					3
DCQYR1O	DM4O2Z7	Cyclophosphamide	Approved	34.0	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMUYKBZ	Cyclosporin A	.	.	Aplastic Anemia	ClinicalTrials.gov	Phase 1	.					3
DCUG6NF	DM4O2Z7	Cyclophosphamide	Approved	34.0	DM6Q7U4	Lenalidomide	Phase 3 Trial	25.0	DMU4RVS	Melphalan	.	.	Refractory Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC3BI0L	DM89QE1	Metformin	Investigative	0.0	DMGDKXN	Sitagliptin	Approved	34.0	DMRM3AW	Acarbose	.	.	Type 2 Diabetes Mellitus	ClinicalTrials.gov	Phase 4	.					3
DC8L29B	DM89QE1	Metformin	Investigative	0.0	DM28UJG	Dapagliflozin	Phase 3 Trial	25.0	DMGXENV	Saxagliptin	.	.	Type 2 Diabetes	ClinicalTrials.gov	Phase 3	.					3
DCHU4XJ	DM89QE1	Metformin	Investigative	0.0	DMWFJTR	Linagliptin	Phase 3 Trial	25.0	DMRF9YK	Empagliflozin	.	.	Diabetic complication	TTD Database	Phase 1	.					3
DC3UILR	DM89QE1	Metformin	Investigative	0.0	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	.	.	Ovarian Papillary Serous Carcinoma	ClinicalTrials.gov	Phase 1	.					3
DC5P04O	DMINOX3	Vincristine	Approved	34.0	DMKECZD	Temozolomide	Approved	34.0	DMP6SC2	Irinotecan	.	.	Brain and Central Nervous System Tumors	ClinicalTrials.gov	Phase 1	.					3
DCU3LWE	DMINOX3	Vincristine	Approved	34.0	DMKECZD	Temozolomide	Approved	34.0	DMP6SC2	Irinotecan	.	.	Rhabdomyosarcoma	ClinicalTrials.gov	Phase 1	.					3
DCYZZS0	DMH07Y3	Letrozole	Approved	34.0	DMK0O7U	Flutamide	Approved	34.0	DMMZMOC	Hydrocortisone	.	.	Congenital Adrenal Hyperplasia (CAH)	ClinicalTrials.gov	Phase 4	.					3
DCU90CT	DMH07Y3	Letrozole	Approved	34.0	DMNP60F	Anastrozole	Approved	34.0	DMVXFYE	Vinorelbine	.	.	Breast Cancer	ClinicalTrials.gov	Phase 3	.					3
DCF5OEQ	DMH07Y3	Letrozole	Approved	34.0	DMNP60F	Anastrozole	Approved	34.0	DMVXFYE	Vinorelbine	.	.	Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DCIMZA7	DMH07Y3	Letrozole	Approved	34.0	DMIXC7G	Zoledronate	Approved	34.0	DMTK4LS	Triptorelin	.	.	Breast Cancer	ClinicalTrials.gov	Phase 1	.					3
DC4RUW5	DM0YZC6	Fulvestrant	Approved	34.0	DM8X2EH	Everolimus	Approved	34.0	DM9HPW3	Exemestane	.	.	Metastatic Breast Cancer	ClinicalTrials.gov	Phase 3	.					3
DC94AA9	DM0YZC6	Fulvestrant	Approved	34.0	DM8X2EH	Everolimus	Approved	34.0	DM9HPW3	Exemestane	.	.	Advanced or Metastatic Breast Cancer	ClinicalTrials.gov	Phase 3	.					3
DCDKVGD	DM0YZC6	Fulvestrant	Approved	34.0	DMBL3VD	PF-05212384	Phase 2	21.0	DMD7L94	Palbociclib	.	.	Breast Cancer	ClinicalTrials.gov	Phase 3	.					3
DCHLNDL	DM0YZC6	Fulvestrant	Approved	34.0	DM8X2EH	Everolimus	Approved	34.0	DMNP60F	Anastrozole	.	.	Breast Cancer	ClinicalTrials.gov	Phase 3	.					3
DC9JUZ2	DM0YZC6	Fulvestrant	Approved	34.0	DM93VBZ	LY2835219	Approved	34.0	DMNP60F	Anastrozole	.	.	Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DCDAWVA	DM0YZC6	Fulvestrant	Approved	34.0	DMD7L94	Palbociclib	Approved	34.0	DMH07Y3	Letrozole	.	.	Metastatic Breast Carcinoma	ClinicalTrials.gov	Phase 2	.					3
DCJSKSZ	DM0YZC6	Fulvestrant	Approved	34.0	DM93VBZ	LY2835219	Approved	34.0	DMH07Y3	Letrozole	.	.	Breast Cancer Metastatic	ClinicalTrials.gov	Phase 2	.					3
DCV8UQ1	DM0YZC6	Fulvestrant	Approved	34.0	DMAT8CG	Goserelin	Approved	34.0	DMEXMYK	Alpelisib	.	.	Advanced Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DCXNTQ2	DM0YZC6	Fulvestrant	Approved	34.0	DMEXMYK	Alpelisib	Approved	34.0	DMFRM1I	Canagliflozin	.	.	Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DC1WHOV	DM0YZC6	Fulvestrant	Approved	34.0	DMEXMYK	Alpelisib	Approved	34.0	DMMX75K	LEE011	.	.	Breast Cancer	ClinicalTrials.gov	Phase 1	.					3
DC24EA7	DM0YZC6	Fulvestrant	Approved	34.0	DMBESUA	Tucatinib	Approved	34.0	DMMX75K	LEE011	.	.	Anatomic Stage II Breast Cancer AJCC v8	ClinicalTrials.gov	Phase 1	.					3
DC2YQEC	DM0YZC6	Fulvestrant	Approved	34.0	DM1WEHC	Buparlisib	Phase 3	25.0	DMMX75K	LEE011	.	.	Breast Cancer	ClinicalTrials.gov	Phase 1	.					3
DCMDIAN	DM0YZC6	Fulvestrant	Approved	34.0	DMBESUA	Tucatinib	Approved	34.0	DMEXMYK	Alpelisib	.	.	HER2-positive Metastatic Breast Cancer	ClinicalTrials.gov	Phase 1	.					3
DCISY1G	DM8X2EH	Everolimus	Approved	34.0	DM4BDON	Methylprednisolone	Phase 3 Trial	25.0	DMZ7XNQ	Tacrolimus	.	.	Transplant; Failure, Kidney	ClinicalTrials.gov	Phase 3	.					3
DC1L2BB	DM8X2EH	Everolimus	Approved	34.0	DMAT8CG	Goserelin	Approved	34.0	DMH07Y3	Letrozole	.	.	Metastatic Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DC23AQP	DM8X2EH	Everolimus	Approved	34.0	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	.	.	Metastatic Melanoma	ClinicalTrials.gov	Phase 2	.					3
DC6K1NQ	DM8X2EH	Everolimus	Approved	34.0	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMZ7XNQ	Tacrolimus	.	.	Delayed Graft Function	ClinicalTrials.gov	Phase 2	.					3
DC8R6NG	DM8X2EH	Everolimus	Approved	34.0	DMH07Y3	Letrozole	Approved	34.0	DMMX75K	LEE011	.	.	Recurrent Endometrial Carcinoma	ClinicalTrials.gov	Phase 2	.					3
DCEOUMC	DM8X2EH	Everolimus	Approved	34.0	DMCMBHA	Erlotinib	Approved	34.0	DMZ4Q0B	Dasatinib	.	.	Diffuse Intrinsic Pontine Glioma	ClinicalTrials.gov	Phase 2	.					3
DC6JCXF	DM8X2EH	Everolimus	Approved	34.0	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMKECZD	Temozolomide	.	.	Recurrent Childhood Brain Tumor	ClinicalTrials.gov	Phase 1	.					3
DCHRH0E	DM8X2EH	Everolimus	Approved	34.0	DM93VBZ	LY2835219	Approved	34.0	DM9HPW3	Exemestane	.	.	Breast Neoplasms	ClinicalTrials.gov	Phase 1	.					3
DCHZ936	DM8X2EH	Everolimus	Approved	34.0	DM9HPW3	Exemestane	Approved	34.0	DMEXMYK	Alpelisib	.	.	Neoplasms	ClinicalTrials.gov	Phase 1	.					3
DCI4ZQF	DM8X2EH	Everolimus	Approved	34.0	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMG281S	Carboplatin	.	.	Lung Cancer	ClinicalTrials.gov	Phase 1	.					3
DCKTQTO	DM8X2EH	Everolimus	Approved	34.0	DM9HPW3	Exemestane	Approved	34.0	DMMX75K	LEE011	.	.	Breast Cancer	ClinicalTrials.gov	Phase 1	.					3
DCCRTDU	DM7HXWT	Nilotinib	Approved	34.0	DM7RJXL	Imatinib	Phase 3 Trial	25.0	DMZ4Q0B	Dasatinib	.	.	Leukemia, Chronic Myeloid	ClinicalTrials.gov	Phase 3	.					3
DC5CVAU	DMRBMAU	Mycophenolic acid	Investigative	0.0	DMVRLT7	Fludarabine	Approved	34.0	DMZ7XNQ	Tacrolimus	.	.	Systemic Scleroderma	ClinicalTrials.gov	Phase 1	.					3
DCFHBQS	DMRBMAU	Mycophenolic acid	Investigative	0.0	DMWMPD4	Vorinostat	Approved	34.0	DMZ7XNQ	Tacrolimus	.	.	Hematologic Malignancies	ClinicalTrials.gov	Phase 1	.					3
DCI1QMJ	DM4IF32	Pyrazinamide	Approved	34.0	DMDYA31	Pretomanid	Approved	34.0	DMU8V4S	Moxifloxacin	.	.	Tuberculosis, Pulmonary, Drug Sensitive	ClinicalTrials.gov	Phase 3	.					3
DC0032N	DM4IF32	Pyrazinamide	Approved	34.0	DM5DSFZ	Rifampicin	Approved	34.0	DMR87LC	Ethambutol	.	.	Tuberculosis	ClinicalTrials.gov	Phase 2	.					3
DC08G4C	DM4IF32	Pyrazinamide	Approved	34.0	DMDYA31	Pretomanid	Approved	34.0	DMU8V4S	Moxifloxacin	.	.	Pulmonary Tuberculosis	ClinicalTrials.gov	Phase 2	.					3
DCP9KAD	DM4IF32	Pyrazinamide	Approved	34.0	DM5DSFZ	Rifampicin	Approved	34.0	DM5JVS3	Isoniazid	.	.	Pulmonary Tuberculosis	ClinicalTrials.gov	Phase 2	.					3
DCW719W	DM4IF32	Pyrazinamide	Approved	34.0	DM5DSFZ	Rifampicin	Approved	34.0	DM5JVS3	Isoniazid	.	.	Tuberculosis, Pulmonary	ClinicalTrials.gov	Phase 2	.					3
DCIOOE9	DMTA5OE	Azacitidine	Approved	34.0	DMZD5QR	Cytarabine	Approved	34.0	DMZKYIV	Amsacrine	.	.	Relapsed or Refractory Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 3	.					3
DCVN0FN	DMTA5OE	Azacitidine	Approved	34.0	DMTA5OE	Azacitidine	Approved	34.0	DMTA5OE	Azacitidine	.	.	Ovarian Cancer	ClinicalTrials.gov	Phase 1	.					3
DCSTBKH	DMNE56X	ABT-263	Phase 3	25.0	DMP6SC2	Irinotecan	Approved	34.0	DMP6SC2	Irinotecan	.	.	Solid Tumors	ClinicalTrials.gov	Phase 1	.					3
DC0MOL2	DM3KJBC	Epinephrine	Approved	34.0	DM6RZ9Q	Clonidine	Approved	34.0	DMSPJG2	Ropivacaine	.	.	Hip Dysplasia	ClinicalTrials.gov	Phase 4	.					3
DCBOIVX	DM3KJBC	Epinephrine	Approved	34.0	DMI4EL5	Ketorolac	Approved	34.0	DMSPJG2	Ropivacaine	.	.	Pain	ClinicalTrials.gov	Phase 4	.					3
DCRNZRX	DM58WKG	Panobinostat	Approved	34.0	DMQUSBT	Daunorubicin	Approved	34.0	DMZD5QR	Cytarabine	.	.	Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 1	.					3
DCU30FZ	DM1TJ8F	Diethylcarbamazine	Approved	34.0	DMDBX5F	Ivermectin	Phase 2/3 Trial	24.0	DMYZ57N	Albendazole	.	.	Lymphatic Filariasis	ClinicalTrials.gov	Phase 3	.					3
DCXL8IX	DM1TJ8F	Diethylcarbamazine	Approved	34.0	DMYGHX5	Moxidectin 	Approved	34.0	DMYZ57N	Albendazole	.	.	Lymphatic Filariasis	ClinicalTrials.gov	Phase 3	.					3
DCOEL2G	DM1TJ8F	Diethylcarbamazine	Approved	34.0	DMDBX5F	Ivermectin	Phase 2/3 Trial	24.0	DMYZ57N	Albendazole	.	.	Lymphatic Filariasis	ClinicalTrials.gov	Phase 1	.					3
DCOI6AY	DM2JGQ3	Trametinib	Approved	34.0	DM3O8QY	Degarelix	Approved	34.0	DMGL19D	Enzalutamide	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 2	.					3
DCOYZ54	DM2JGQ3	Trametinib	Approved	34.0	DM8I94Y	Venetoclax	Approved	34.0	DMTA5OE	Azacitidine	.	.	Recurrent Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 2	.					3
DC82VD5	DM2JGQ3	Trametinib	Approved	34.0	DM7HXWT	Nilotinib	Approved	34.0	DMX6OE3	Dabrafenib	.	.	Metastatic Melanoma	ClinicalTrials.gov	Phase 1	.					3
DCRRRIO	DM2JGQ3	Trametinib	Approved	34.0	DMX6OE3	Dabrafenib	Approved	34.0	DMXZAL2	Hydroxychloroquine	.	.	Melanoma	ClinicalTrials.gov	Phase 1	.					3
DCSFEUK	DM2JGQ3	Trametinib	Approved	34.0	DMD9RV3	INCB039110	Phase 2	21.0	DMX6OE3	Dabrafenib	.	.	Melanoma	ClinicalTrials.gov	Phase 1	.					3
DCVO1IC	DM2JGQ3	Trametinib	Approved	34.0	DMQCTIH	Digoxin	Approved	34.0	DMX6OE3	Dabrafenib	.	.	Melanoma	ClinicalTrials.gov	Phase 1	.					3
DCVX3FV	DM2JGQ3	Trametinib	Approved	34.0	DMQ52JG	Phenformin	Withdrawn from market	12.0	DMX6OE3	Dabrafenib	.	.	Melanoma	ClinicalTrials.gov	Phase 1	.					3
DCXN8SO	DM2JGQ3	Trametinib	Approved	34.0	DMDASC6	Metformin	Investigative	0.0	DMX6OE3	Dabrafenib	.	.	Melanoma	ClinicalTrials.gov	Phase 1	.					3
DCQ1JJP	DMJAPE7	Methylene blue	Phase 2 Trial	21.0	DMXJ7O8	Vitamin C	Approved	34.0	DMWSXI4	Acetylcysteine	.	.	Coronavirus Disease 2019 (COVID-19)	TTD Database	Phase 1	.					3
DC11XZ3	DM8WAHT	Fentanyl	Approved	34.0	DMXOELT	Midazolam	Approved	34.0	DMXOELT	Midazolam	.	.	Mechanical Ventilation	ClinicalTrials.gov	Phase 4	.					3
DC5M9CK	DM8WAHT	Fentanyl	Approved	34.0	DMB4OLE	Propofol	Investigative	0.0	DMXOELT	Midazolam	.	.	C.Surgical Procedure; Cardiac	ClinicalTrials.gov	Phase 4	.					3
DCA86WI	DM8WAHT	Fentanyl	Approved	34.0	DMSPJG2	Ropivacaine	Approved	34.0	DMXOELT	Midazolam	.	.	Upper Extremity	ClinicalTrials.gov	Phase 4	.					3
DCAB76M	DM8WAHT	Fentanyl	Approved	34.0	DMUIE76	Acetaminophen	Approved	34.0	DMXLKHV	Oxycodone	.	.	Oocyte Retrieval	ClinicalTrials.gov	Phase 4	.					3
DCBE5BH	DM8WAHT	Fentanyl	Approved	34.0	DMB4OLE	Propofol	Investigative	0.0	DMY9BMK	Rocuronium	.	.	Intubation, Intratracheal	ClinicalTrials.gov	Phase 4	.					3
DCBYVR4	DM8WAHT	Fentanyl	Approved	34.0	DMB4OLE	Propofol	Investigative	0.0	DMXOELT	Midazolam	.	.	Mechanical Ventilation	ClinicalTrials.gov	Phase 4	.					3
DCCPQTH	DM8WAHT	Fentanyl	Approved	34.0	DMB4OLE	Propofol	Investigative	0.0	DMUIE76	Acetaminophen	.	.	Opioid Use	ClinicalTrials.gov	Phase 4	.					3
DCFEH6M	DM8WAHT	Fentanyl	Approved	34.0	DML4ZOT	Lidocaine	Approved	34.0	DMXOELT	Midazolam	.	.	Coronary Artery Disease	ClinicalTrials.gov	Phase 4	.					3
DCNW9WI	DM8WAHT	Fentanyl	Approved	34.0	DMGN4BY	Flurbiprofen	Approved	34.0	DMLVSYX	Remimazolam	.	.	Sedation Complication	ClinicalTrials.gov	Phase 4	.					3
DCTXB3E	DM8WAHT	Fentanyl	Approved	34.0	DMB4OLE	Propofol	Investigative	0.0	DMXOELT	Midazolam	.	.	Patient Satisfaction	ClinicalTrials.gov	Phase 4	.					3
DCW2UU8	DM8WAHT	Fentanyl	Approved	34.0	DMGN4BY	Flurbiprofen	Approved	34.0	DMXOELT	Midazolam	.	.	Sedation Complication	ClinicalTrials.gov	Phase 4	.					3
DC4G38Y	DM8WAHT	Fentanyl	Approved	34.0	DMLVSYX	Remimazolam	Approved	34.0	DMY9BMK	Rocuronium	.	.	General Anaesthesia	ClinicalTrials.gov	Phase 3	.					3
DCHINVQ	DM8WAHT	Fentanyl	Approved	34.0	DMHP21E	Hydromorphone	Approved	34.0	DMXLKHV	Oxycodone	.	.	Cancer	ClinicalTrials.gov	Phase 3	.					3
DCSB3HE	DM8WAHT	Fentanyl	Approved	34.0	DMB4OLE	Propofol	Investigative	0.0	DMXOELT	Midazolam	.	.	Breast Cancer	ClinicalTrials.gov	Phase 3	.					3
DCZXTLI	DM8WAHT	Fentanyl	Approved	34.0	DMB4OLE	Propofol	Investigative	0.0	DMY9BMK	Rocuronium	.	.	General Anaesthesia	ClinicalTrials.gov	Phase 3	.					3
DC6Q8SQ	DM8WAHT	Fentanyl	Approved	34.0	DMB4OLE	Propofol	Investigative	0.0	DMZNRU6	Sevoflurane	.	.	Hip Fractures	ClinicalTrials.gov	Phase 1	.					3
DCA9P4G	DM8WAHT	Fentanyl	Approved	34.0	DMB4OLE	Propofol	Investigative	0.0	DMZNRU6	Sevoflurane	.	.	Urinary Bladder Neoplasms	ClinicalTrials.gov	Phase 1	.					3
DCAERTR	DM8WAHT	Fentanyl	Approved	34.0	DMXOELT	Midazolam	Approved	34.0	DMZNRU6	Sevoflurane	.	.	Prostatic Cancer	ClinicalTrials.gov	Phase 1	.					3
DCKIRKQ	DM8WAHT	Fentanyl	Approved	34.0	DMB4OLE	Propofol	Investigative	0.0	DMX4GND	Meperidine	.	.	Renal Failure	ClinicalTrials.gov	Phase 1	.					3
DCQ804I	DM8WAHT	Fentanyl	Approved	34.0	DMSPJG2	Ropivacaine	Approved	34.0	DMTXIYM	Propofol	.	.	Horner's Syndrome	ClinicalTrials.gov	Phase 1	.					3
DCEOJQ4	DMF57DM	Pazopanib	Approved	34.0	DM0HS92	Merimepodib	Approved	34.0	DM0HS92	Merimepodib	.	.	Inflammatory breast cancer	TTD Database	Phase 1	.					3
DCTHJOF	DMF57DM	Pazopanib	Approved	34.0	DMKECZD	Temozolomide	Approved	34.0	DMP6SC2	Irinotecan	.	.	Sarcoma	ClinicalTrials.gov	Phase 1	.					3
DCTXXK8	DM48K0X	Carfilzomib	Approved	34.0	DM6Q7U4	Lenalidomide	Phase 3 Trial	25.0	DMT5GNL	Romidepsin	.	.	T-cell Lymphomas	ClinicalTrials.gov	Phase 1	.					3
DCIZ4US	DMT5HA4	Ketamine	Phase 2 Trial	21.0	DM6RZ9Q	Clonidine	Approved	34.0	DML4ZOT	Lidocaine	.	.	Postoperative Pain	ClinicalTrials.gov	Phase 4	.					3
DCMUQ47	DMT5HA4	Ketamine	Phase 2 Trial	21.0	DMOTQ1I	Ondansetron	Approved	34.0	DMU7YEL	Sufentanil	.	.	Trigeminal Neuralgia	ClinicalTrials.gov	Phase 4	.					3
DCQPY5H	DMT5HA4	Ketamine	Phase 2 Trial	21.0	DM3PD2C	Fluoxetine	Phase 3 Trial	25.0	DMT1I52	Cycloserine	.	.	Bipolar Disorder	ClinicalTrials.gov	Phase 4	.					3
DCSVZZV	DMT5HA4	Ketamine	Phase 2 Trial	21.0	DM8WAHT	Fentanyl	Approved	34.0	DMTXIYM	Propofol	.	.	Ketamine	ClinicalTrials.gov	Phase 4	.					3
DCVAZPS	DMT5HA4	Ketamine	Phase 2 Trial	21.0	DM8WAHT	Fentanyl	Approved	34.0	DMXOELT	Midazolam	.	.	Prostatic Cancer	ClinicalTrials.gov	Phase 4	.					3
DCECJVF	DMT5HA4	Ketamine	Phase 2 Trial	21.0	DML4ZOT	Lidocaine	Approved	34.0	DMXOELT	Midazolam	.	.	Septic Shock	ClinicalTrials.gov	Phase 3	.					3
DCN8JGT	DMT5HA4	Ketamine	Phase 2 Trial	21.0	DMI4EL5	Ketorolac	Approved	34.0	DMUIE76	Acetaminophen	.	.	Pain Management	ClinicalTrials.gov	Phase 2	.					3
DCTFQ3X	DMT5HA4	Ketamine	Phase 2 Trial	21.0	DMRMS0L	Morphine	Approved	34.0	DMZTXCH	Remifentanil	.	.	Progressive Infantile Idiopathic Scoliosis	ClinicalTrials.gov	Phase 2	.					3
DCFJOV0	DMT5HA4	Ketamine	Phase 2 Trial	21.0	DM8WAHT	Fentanyl	Approved	34.0	DMTXIYM	Propofol	.	.	Procedural Sedation and Analgesia	ClinicalTrials.gov	Phase 1	.					3
DCHENMG	DMT5HA4	Ketamine	Phase 2 Trial	21.0	DMB4OLE	Propofol	Investigative	0.0	DMZI3WO	Etomidate	.	.	Trauma	ClinicalTrials.gov	Phase 1	.					3
DCSDUHM	DMT5HA4	Ketamine	Phase 2 Trial	21.0	DMT5HA4	Ketamine	Phase 2 Trial	21.0	DM3WP66	Ketamine	.	.	Postoperative Pain Management	ClinicalTrials.gov	Phase 1	.					3
DCU67YY	DMT5HA4	Ketamine	Phase 2 Trial	21.0	DM8SXYG	Lamotrigine	Approved	34.0	DMECBWN	Riluzole	.	.	Major Depression	ClinicalTrials.gov	Phase 1	.					3
DCHX9YY	DMVS9WQ	Nitisinone	Approved	34.0	DMVS9WQ	Nitisinone	Approved	34.0	DMVS9WQ	Nitisinone	.	.	Hereditary Tyrosinemia, Type I	ClinicalTrials.gov	Phase 1	.					3
DCBLK4G	DMPU2WX	Omacetaxine mepesuccinate	Approved	34.0	DMQL8XJ	Decitabine	Approved	34.0	DMZD5QR	Cytarabine	.	.	Acute Myeloid Leukemia With Multilineage Dysplasia Following Myelodysplastic Syndrome	ClinicalTrials.gov	Phase 2	.					3
DCOMIIC	DM8I94Y	Venetoclax	Approved	34.0	DMHZCPO	Ibrutinib	Phase 2 Trial	21.0	DMYZJGB	Ibrutinib	.	.	Leukemia, Lymphocytic, Chronic, B-Cell	ClinicalTrials.gov	Phase 3	.					3
DCIR4BI	DM8I94Y	Venetoclax	Approved	34.0	DMPU2WX	Omacetaxine mepesuccinate	Approved	34.0	DMZD5QR	Cytarabine	.	.	Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 2	.					3
DC4UD35	DM8I94Y	Venetoclax	Approved	34.0	DM8Y4JS	AC220	Approved	34.0	DMZD5QR	Cytarabine	.	.	Leukemia, Myeloid, Acute	ClinicalTrials.gov	Phase 1	.					3
DCCG0Q9	DM8I94Y	Venetoclax	Approved	34.0	DMNE56X	ABT-263	Phase 3	25.0	DMQL8XJ	Decitabine	.	.	Myeloid Malignancy	ClinicalTrials.gov	Phase 1	.					3
DCGGTZ7	DM8I94Y	Venetoclax	Approved	34.0	DM8S6T7	Ivosidenib	Approved	34.0	DMTA5OE	Azacitidine	.	.	Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 1	.					3
DCHCDTI	DM8I94Y	Venetoclax	Approved	34.0	DMQL8XJ	Decitabine	Approved	34.0	DMUL5EW	Posaconazole	.	.	Acute Myelogenous Leukemia	ClinicalTrials.gov	Phase 1	.					3
DCHOPE8	DM8I94Y	Venetoclax	Approved	34.0	DMQUSBT	Daunorubicin	Approved	34.0	DMZD5QR	Cytarabine	.	.	Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 1	.					3
DCLNFXB	DM8I94Y	Venetoclax	Approved	34.0	DMTA5OE	Azacitidine	Approved	34.0	DMWQ4MZ	Gilteritinib	.	.	Recurrent Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 1	.					3
DCMRE6O	DM8I94Y	Venetoclax	Approved	34.0	DMTA5OE	Azacitidine	Approved	34.0	DMWQ4MZ	Gilteritinib	.	.	Acute Myeloid Leukemia (AML)	ClinicalTrials.gov	Phase 1	.					3
DCNERRM	DM8I94Y	Venetoclax	Approved	34.0	DM8Y4JS	AC220	Approved	34.0	DMTA5OE	Azacitidine	.	.	Leukemia, Myeloid, Acute	ClinicalTrials.gov	Phase 1	.					3
